sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
426,6,2024-11-23,Tacoma,37003.41,0.02,Completed,740.07
427,15,2024-11-03,Highlander,35438.81,,Completed,0.0
428,19,2024-11-24,Highlander,36963.06,0.02,Completed,739.26
429,11,2024-11-14,Highlander,39247.84,0.03,Completed,1177.44
430,7,2024-11-22,Camry,29701.79,,Completed,0.0
431,6,2024-11-28,Corolla,21075.69,0.02,Completed,421.51
432,14,2024-11-08,Tundra,43648.61,,Completed,0.0
433,3,2024-11-11,Camry,25833.73,0.05,Pending,1291.69
434,18,2024-11-26,Highlander,37722.41,0.03,Cancelled,1131.67
435,18,2024-11-22,Tundra,38327.47,,Completed,0.0
436,18,2024-11-09,Tacoma,33906.75,0.05,Pending,1695.34
437,16,2024-11-24,Camry,25718.26,0.02,Completed,514.37
438,15,2024-11-16,Camry,26302.8,0.05,Completed,1315.14
439,15,2024-11-22,Tacoma,39299.37,,Cancelled,0.0
440,16,2024-11-15,Highlander,44152.25,0.05,Completed,2207.61
441,4,2024-11-22,Tundra,39050.36,0.03,Completed,1171.51
442,10,2024-11-26,Corolla,23398.26,,Cancelled,0.0
443,17,2024-11-12,Corolla,23343.6,0.02,Completed,466.87
444,4,2024-11-02,Tacoma,30788.04,,Completed,0.0
445,11,2024-11-15,Tacoma,32818.65,0.05,Completed,1640.93
446,4,2024-11-07,Camry,27725.56,0.05,Completed,1386.28
447,3,2024-11-08,Tacoma,33633.6,0.03,Completed,1009.01
448,12,2024-11-30,RAV4,30809.85,0.05,Completed,1540.49
449,3,2024-11-04,Tundra,40037.02,,Completed,0.0
450,7,2024-11-13,Corolla,22357.07,0.02,Pending,447.14
451,18,2024-11-22,Corolla,20658.05,0.03,Pending,619.74
452,9,2024-11-10,Tundra,39935.81,,Completed,0.0
453,8,2024-11-04,Corolla,24441.44,0.03,Completed,733.24
454,7,2024-11-13,RAV4,30088.23,0.05,Completed,1504.41
455,19,2024-11-07,Tundra,44740.08,,Completed,0.0
456,12,2024-11-13,Highlander,35271.04,0.02,Completed,705.42
457,17,2024-11-28,Corolla,22503.61,0.05,Completed,1125.18
458,2,2024-11-28,Camry,26357.1,,Completed,0.0
459,9,2024-11-21,RAV4,32405.33,0.05,Completed,1620.27
460,7,2024-11-07,Highlander,35909.31,,Completed,0.0
461,10,2024-11-27,Corolla,20492.73,,Completed,0.0
462,7,2024-11-25,Tundra,46749.13,0.03,Completed,1402.47
463,9,2024-11-06,RAV4,32766.24,0.02,Completed,655.32
464,8,2024-11-18,RAV4,33455.45,0.02,Completed,669.11
465,19,2024-11-25,Corolla,24663.43,0.05,Completed,1233.17
466,7,2024-11-09,Tundra,47301.53,0.02,Completed,946.03
467,20,2024-11-21,Camry,28218.31,0.05,Pending,1410.92
468,13,2024-11-24,Highlander,44501.23,0.02,Completed,890.02
469,16,2024-11-20,RAV4,30354.53,0.05,Completed,1517.73
470,19,2024-11-08,RAV4,27053.26,0.02,Completed,541.07
471,2,2024-11-29,Tundra,47548.58,0.05,Completed,2377.43
472,2,2024-11-16,Camry,28831.14,0.02,Completed,576.62
473,19,2024-11-17,RAV4,32882.98,0.02,Pending,657.66
474,8,2024-11-26,Highlander,41919.45,0.05,Completed,2095.97
475,8,2024-11-11,Camry,29863.49,0.05,Completed,1493.17
476,3,2024-11-18,Tacoma,39473.2,0.02,Completed,789.46
477,6,2024-11-09,Tundra,47350.62,,Completed,0.0
478,7,2024-11-05,RAV4,33991.43,0.05,Completed,1699.57
479,19,2024-11-11,Corolla,24608.47,0.03,Completed,738.25
480,6,2024-11-17,Tacoma,38254.2,0.03,Pending,1147.63
481,17,2024-11-03,Corolla,20595.92,0.02,Completed,411.92
482,7,2024-11-15,Camry,28715.18,0.02,Completed,574.3
483,4,2024-11-14,Camry,29007.33,,Pending,0.0
484,20,2024-11-07,Camry,27092.43,0.02,Pending,541.85
485,17,2024-11-20,Corolla,24335.24,0.03,Completed,730.06
486,7,2024-11-15,Tundra,43811.1,,Pending,0.0
487,10,2024-11-24,Highlander,41988.6,0.05,Completed,2099.43
488,10,2024-11-06,Highlander,39621.03,,Completed,0.0
489,20,2024-11-11,Tacoma,35612.29,,Completed,0.0
490,20,2024-11-12,Highlander,39010.17,0.05,Pending,1950.51
491,15,2024-11-07,Highlander,40794.17,0.02,Pending,815.88
492,9,2024-11-25,Corolla,24713.14,0.03,Cancelled,741.39
493,2,2024-11-12,RAV4,27144.73,0.03,Completed,814.34
494,7,2024-11-03,Tacoma,39140.39,,Pending,0.0
495,16,2024-11-24,RAV4,34492.35,0.03,Pending,1034.77
496,18,2024-11-10,Tundra,43326.45,,Pending,0.0
497,14,2024-11-17,RAV4,33267.99,0.03,Completed,998.04
498,9,2024-11-11,Corolla,22295.37,,Pending,0.0
499,15,2024-11-21,RAV4,28000.64,0.02,Completed,560.01
500,7,2024-11-04,Tacoma,31488.11,,Cancelled,0.0
501,16,2024-11-11,Tacoma,33515.35,0.03,Completed,1005.46
502,2,2024-11-09,Highlander,35071.08,0.05,Completed,1753.55
503,8,2024-11-01,RAV4,34498.34,0.05,Completed,1724.92
504,2,2024-11-15,Tacoma,34479.83,,Completed,0.0
505,11,2024-11-11,Tacoma,39145.84,0.03,Completed,1174.38
506,8,2024-11-02,Highlander,42511.69,0.05,Completed,2125.58
507,19,2024-11-02,Highlander,35009.72,0.02,Completed,700.19
508,6,2024-11-10,RAV4,33339.43,,Completed,0.0
509,9,2024-11-29,Highlander,37415.62,0.02,Pending,748.31
510,14,2024-11-09,Camry,25678.82,0.02,Completed,513.58
511,14,2024-11-21,Tundra,35234.46,,Completed,0.0
512,7,2024-11-10,RAV4,31686.52,0.05,Completed,1584.33
513,14,2024-11-12,Corolla,23097.24,0.03,Completed,692.92
514,11,2024-11-13,RAV4,28771.06,0.05,Completed,1438.55
515,19,2024-11-04,Tacoma,35990.04,0.03,Completed,1079.7
516,6,2024-11-01,Tacoma,36441.61,,Completed,0.0
517,11,2024-11-16,Highlander,44664.4,0.02,Cancelled,893.29
518,7,2024-11-25,Highlander,41450.7,0.02,Completed,829.01
519,1,2024-11-08,Tacoma,31901.52,0.05,Completed,1595.08
520,3,2024-11-22,RAV4,27939.02,0.02,Completed,558.78
521,5,2024-11-28,Tacoma,36496.49,0.03,Completed,1094.89
522,6,2024-11-03,Tacoma,38241.36,0.05,Completed,1912.07
523,9,2024-11-14,RAV4,29182.02,,Pending,0.0
524,8,2024-11-10,Corolla,21193.64,0.02,Pending,423.87
525,4,2024-11-22,Camry,25032.01,,Completed,0.0
526,10,2024-11-23,RAV4,31068.39,0.02,Completed,621.37
527,13,2024-11-24,Tundra,36406.71,,Completed,0.0
528,13,2024-11-27,Highlander,37437.9,,Completed,0.0
529,15,2024-11-18,Tacoma,39776.7,0.05,Cancelled,1988.84
530,10,2024-11-11,Camry,25767.78,,Completed,0.0
531,19,2024-11-11,Camry,26134.45,,Pending,0.0
532,1,2024-11-19,RAV4,34089.37,0.02,Cancelled,681.79
533,6,2024-11-14,Corolla,21717.99,0.05,Pending,1085.9
534,20,2024-11-28,Tacoma,33824.26,,Completed,0.0
535,6,2024-11-15,Tacoma,35750.44,,Completed,0.0
536,7,2024-11-23,Highlander,42067.29,0.02,Completed,841.35
537,5,2024-11-13,RAV4,31528.68,,Cancelled,0.0
538,4,2024-11-15,RAV4,31684.28,0.05,Completed,1584.21
539,9,2024-11-12,Tundra,42684.3,0.05,Pending,2134.22
540,15,2024-11-14,Camry,29097.12,0.02,Cancelled,581.94
541,9,2024-11-05,Corolla,23854.3,0.03,Completed,715.63
542,14,2024-11-06,Tundra,42258.02,,Completed,0.0
543,19,2024-11-23,Corolla,24714.1,0.05,Completed,1235.7
544,9,2024-11-23,Tundra,46606.43,0.02,Completed,932.13
545,2,2024-11-18,Tacoma,36942.18,0.02,Completed,738.84
546,17,2024-11-04,Tacoma,33133.45,0.02,Completed,662.67
547,17,2024-11-12,Tacoma,36073.04,0.02,Cancelled,721.46
548,11,2024-11-01,RAV4,34221.67,,Completed,0.0
549,19,2024-11-16,Corolla,23108.27,0.05,Completed,1155.41
550,15,2024-11-11,Tacoma,32541.61,,Completed,0.0
551,18,2024-11-25,Highlander,38223.71,0.05,Completed,1911.19
552,19,2024-11-26,RAV4,31776.29,0.05,Completed,1588.81
553,15,2024-11-03,Highlander,42457.15,0.03,Completed,1273.71
554,3,2024-11-04,RAV4,30965.81,0.02,Completed,619.32
555,19,2024-11-17,Corolla,20875.66,0.05,Completed,1043.78
556,4,2024-11-02,Highlander,42896.75,0.02,Pending,857.94
557,19,2024-11-13,Tacoma,34218.37,0.02,Pending,684.37
558,7,2024-11-09,Tacoma,32812.59,0.02,Completed,656.25
559,5,2024-11-22,Corolla,20133.43,0.05,Completed,1006.67
560,18,2024-11-28,RAV4,32605.22,0.05,Completed,1630.26
561,9,2024-11-08,Corolla,20316.12,0.03,Pending,609.48
562,9,2024-11-14,Corolla,21798.05,0.05,Completed,1089.9
563,3,2024-11-05,Tundra,47706.76,,Completed,0.0
564,13,2024-11-10,Camry,29746.66,0.05,Completed,1487.33
565,3,2024-11-08,Camry,26364.3,0.05,Completed,1318.22
566,5,2024-11-07,Highlander,38627.65,0.03,Completed,1158.83
567,3,2024-11-21,Tacoma,38933.27,0.03,Completed,1168.0
568,1,2024-11-19,Camry,26651.71,,Pending,0.0
569,5,2024-11-15,Corolla,23112.59,0.02,Cancelled,462.25
570,13,2024-11-22,Tundra,40323.75,0.03,Completed,1209.71
571,6,2024-11-17,Highlander,35409.44,,Completed,0.0
572,16,2024-11-16,Camry,27847.1,0.05,Cancelled,1392.36
573,17,2024-11-29,Corolla,21054.84,,Completed,0.0
574,19,2024-11-16,Tundra,40719.41,0.03,Completed,1221.58
575,12,2024-11-14,Corolla,24268.72,0.02,Completed,485.37
576,12,2024-11-16,RAV4,31886.88,,Completed,0.0
577,16,2024-11-16,Tacoma,39137.53,,Completed,0.0
578,10,2024-11-24,Tacoma,31355.93,,Completed,0.0
579,12,2024-11-20,Camry,26159.58,0.03,Pending,784.79
580,20,2024-11-21,Highlander,44000.7,0.05,Completed,2200.04
581,3,2024-11-01,Highlander,36069.73,0.05,Pending,1803.49
582,6,2024-11-13,Tacoma,34983.64,0.03,Completed,1049.51
583,5,2024-11-14,Corolla,22585.45,,Pending,0.0
584,20,2024-11-08,Highlander,43362.14,,Completed,0.0
585,18,2024-11-21,Camry,28147.04,,Completed,0.0
586,15,2024-11-22,RAV4,34894.27,0.03,Pending,1046.83
587,20,2024-11-05,Tundra,41274.09,0.03,Completed,1238.22
588,9,2024-11-18,Corolla,20505.01,,Completed,0.0
589,6,2024-11-02,Corolla,23470.05,0.05,Completed,1173.5
590,19,2024-11-03,Tundra,39504.09,,Completed,0.0
591,17,2024-11-11,Tacoma,37153.5,,Completed,0.0
592,18,2024-11-05,Tundra,44322.41,0.03,Completed,1329.67
593,11,2024-11-27,Highlander,35563.56,0.03,Completed,1066.91
594,10,2024-11-20,Tacoma,37353.87,0.05,Completed,1867.69
595,5,2024-11-10,Highlander,39088.02,0.05,Completed,1954.4
596,2,2024-11-11,Tacoma,36247.43,,Pending,0.0
597,15,2024-11-30,Corolla,21546.42,,Completed,0.0
598,11,2024-11-16,Corolla,23844.93,,Cancelled,0.0
599,19,2024-11-03,Highlander,39474.3,0.02,Completed,789.49
600,6,2024-11-04,Camry,26371.67,0.02,Pending,527.43
601,4,2024-11-28,Corolla,24866.0,0.05,Completed,1243.3
602,13,2024-11-19,RAV4,33439.65,0.05,Completed,1671.98
603,5,2024-11-05,Highlander,42125.82,0.05,Completed,2106.29
604,20,2024-11-06,Highlander,42302.2,0.05,Completed,2115.11
605,14,2024-11-26,Corolla,23486.71,,Pending,0.0
606,11,2024-11-03,Tacoma,33647.58,0.02,Completed,672.95
607,11,2024-11-09,Tundra,44693.13,,Completed,0.0
608,14,2024-11-26,Tundra,48533.34,0.03,Cancelled,1456.0
609,10,2024-11-12,RAV4,34722.23,,Completed,0.0
610,9,2024-11-28,Highlander,39886.66,,Completed,0.0
611,1,2024-11-26,Highlander,35467.37,0.03,Pending,1064.02
612,11,2024-11-18,RAV4,32974.95,0.05,Completed,1648.75
613,9,2024-11-11,Camry,28459.68,0.03,Completed,853.79
614,15,2024-11-10,Highlander,43756.24,0.03,Pending,1312.69
615,17,2024-11-17,Corolla,23172.41,0.02,Completed,463.45
616,1,2024-11-10,Highlander,35440.69,,Completed,0.0
617,10,2024-11-24,Corolla,24162.72,0.02,Completed,483.25
618,2,2024-11-08,Tundra,37650.35,0.03,Completed,1129.51
619,13,2024-11-11,Camry,29581.38,0.05,Pending,1479.07
620,15,2024-11-30,RAV4,29923.46,,Completed,0.0
621,5,2024-11-18,Corolla,23788.12,0.05,Completed,1189.41
622,6,2024-11-29,Camry,28776.02,,Completed,0.0
623,13,2024-11-06,Camry,28325.13,,Pending,0.0
624,10,2024-11-03,Highlander,37772.46,0.03,Completed,1133.17
625,18,2024-11-07,RAV4,31381.09,0.05,Completed,1569.05
626,2,2024-11-24,Tundra,36087.55,0.02,Completed,721.75
627,16,2024-11-03,RAV4,28178.66,,Completed,0.0
628,20,2024-11-30,RAV4,28813.43,0.03,Completed,864.4
629,6,2024-11-22,Highlander,41121.65,0.03,Pending,1233.65
630,5,2024-11-02,Camry,25113.06,0.02,Pending,502.26
631,17,2024-11-15,RAV4,27766.67,,Pending,0.0
632,10,2024-11-13,Tundra,42518.52,0.02,Pending,850.37
633,4,2024-11-25,Corolla,23210.87,0.05,Completed,1160.54
634,16,2024-11-08,Tundra,36055.15,,Pending,0.0
635,17,2024-11-14,RAV4,30024.61,0.02,Completed,600.49
636,16,2024-11-16,Tacoma,39634.76,0.02,Completed,792.7
637,12,2024-11-29,RAV4,33671.52,0.03,Completed,1010.15
638,14,2024-11-15,Tundra,49327.86,0.02,Completed,986.56
639,11,2024-11-29,Tacoma,33837.16,,Cancelled,0.0
640,11,2024-11-23,Tacoma,34859.25,0.02,Completed,697.18
641,13,2024-11-10,Tacoma,33816.82,0.05,Cancelled,1690.84
642,15,2024-11-17,RAV4,30484.43,0.02,Completed,609.69
643,10,2024-11-04,Highlander,39136.27,0.03,Pending,1174.09
644,10,2024-11-21,Tundra,47050.24,,Cancelled,0.0
645,8,2024-11-05,Camry,27167.93,,Completed,0.0
646,4,2024-11-22,Highlander,38731.1,0.02,Pending,774.62
647,11,2024-11-10,Tundra,43701.17,,Completed,0.0
648,18,2024-11-22,Camry,26057.17,,Completed,0.0
649,6,2024-11-18,Highlander,40182.28,0.02,Completed,803.65
650,4,2024-11-25,Tundra,46401.6,0.02,Completed,928.03
651,2,2024-11-20,Camry,25454.73,,Completed,0.0
652,15,2024-11-29,Highlander,38065.69,0.02,Pending,761.31
653,11,2024-11-15,RAV4,30756.5,0.02,Cancelled,615.13
654,6,2024-11-04,Corolla,21998.11,,Completed,0.0
655,5,2024-11-23,Corolla,23533.33,0.05,Completed,1176.67
656,4,2024-11-13,Highlander,40856.75,,Completed,0.0
657,17,2024-11-14,Highlander,37257.96,0.03,Pending,1117.74
658,7,2024-11-01,Camry,25325.02,0.02,Completed,506.5
659,13,2024-11-12,Tundra,37726.98,0.05,Completed,1886.35
660,18,2024-11-12,Tundra,35315.3,0.05,Pending,1765.77
661,7,2024-11-02,Highlander,36130.75,0.03,Completed,1083.92
662,4,2024-11-04,RAV4,28206.85,,Completed,0.0
663,17,2024-11-13,Tacoma,30255.74,0.03,Completed,907.67
664,10,2024-11-26,Tundra,43144.16,,Completed,0.0
665,13,2024-11-29,Tacoma,35776.24,0.03,Completed,1073.29
666,18,2024-11-11,RAV4,33138.08,0.03,Pending,994.14
667,8,2024-11-09,Highlander,41215.2,0.05,Pending,2060.76
668,11,2024-11-09,Tacoma,32152.64,0.05,Completed,1607.63
669,16,2024-11-19,Corolla,21374.86,0.03,Cancelled,641.25
670,10,2024-11-17,Tacoma,37662.58,0.03,Pending,1129.88
671,16,2024-11-19,Camry,26969.4,0.03,Cancelled,809.08
672,12,2024-11-25,Tacoma,35496.89,0.05,Pending,1774.84
673,18,2024-11-01,Camry,29415.04,0.03,Completed,882.45
674,19,2024-11-26,Tacoma,39284.58,0.05,Completed,1964.23
675,11,2024-11-07,RAV4,29253.34,,Completed,0.0
676,19,2024-11-16,Highlander,38059.89,0.05,Completed,1902.99
677,1,2024-11-14,Camry,28364.37,0.05,Pending,1418.22
678,1,2024-11-10,Tundra,35719.44,0.05,Completed,1785.97
679,17,2024-11-29,Camry,29067.14,0.03,Completed,872.01
680,5,2024-11-13,Tundra,42208.68,0.05,Completed,2110.43
681,6,2024-11-10,RAV4,32944.63,0.02,Completed,658.89
682,17,2024-11-02,Tacoma,32034.08,0.05,Completed,1601.7
683,4,2024-11-04,Highlander,39743.03,,Completed,0.0
684,17,2024-11-08,Tacoma,30493.64,0.05,Completed,1524.68
685,17,2024-11-10,Tundra,45912.44,0.02,Pending,918.25
686,8,2024-11-17,Tundra,49979.12,0.02,Completed,999.58
687,16,2024-11-22,RAV4,30862.92,0.03,Pending,925.89
688,6,2024-11-23,Corolla,23238.36,0.03,Completed,697.15
689,9,2024-11-13,Tundra,46527.6,0.05,Completed,2326.38
690,8,2024-11-08,Tundra,43844.22,0.03,Completed,1315.33
691,10,2024-11-02,Camry,29909.88,0.05,Completed,1495.49
692,11,2024-11-22,Corolla,21520.48,0.02,Pending,430.41
693,12,2024-11-02,Camry,26632.17,,Completed,0.0
694,5,2024-11-26,Tundra,49084.41,0.03,Completed,1472.53
695,5,2024-11-08,Corolla,21683.61,0.03,Completed,650.51
696,8,2024-11-02,Tundra,35968.92,0.05,Completed,1798.45
697,2,2024-11-04,Tacoma,39907.71,0.05,Completed,1995.39
698,18,2024-11-05,RAV4,33067.79,0.05,Completed,1653.39
699,1,2024-11-10,Corolla,22800.87,0.03,Pending,684.03
700,9,2024-11-20,Camry,29206.75,0.05,Completed,1460.34
701,11,2024-11-06,Highlander,44864.78,,Completed,0.0
702,12,2024-11-10,RAV4,30350.62,0.02,Completed,607.01
703,20,2024-11-10,Tundra,37167.28,,Completed,0.0
704,11,2024-11-10,RAV4,30375.58,,Pending,0.0
705,18,2024-11-06,Corolla,22956.19,0.03,Completed,688.69
706,16,2024-11-23,Highlander,43722.33,0.02,Cancelled,874.45
707,6,2024-11-26,Tacoma,39412.18,0.05,Completed,1970.61
708,7,2024-11-17,Corolla,20121.89,0.02,Pending,402.44
709,6,2024-11-19,RAV4,34704.24,0.03,Pending,1041.13
710,18,2024-11-17,Highlander,38033.53,0.05,Pending,1901.68
711,14,2024-11-24,RAV4,31951.27,0.02,Completed,639.03
712,14,2024-11-09,Camry,28929.13,0.05,Completed,1446.46
713,3,2024-11-04,Tacoma,39117.7,0.03,Pending,1173.53
714,17,2024-11-09,Highlander,42255.71,0.03,Pending,1267.67
715,19,2024-11-16,Camry,25926.31,0.03,Completed,777.79
716,9,2024-11-22,RAV4,29673.3,0.05,Completed,1483.66
717,16,2024-11-04,Tacoma,31369.59,0.02,Completed,627.39
718,1,2024-11-14,Camry,25999.79,0.03,Cancelled,779.99
719,7,2024-11-28,Tundra,43221.83,0.03,Completed,1296.65
720,8,2024-11-14,Camry,27454.61,0.03,Pending,823.64
721,3,2024-11-17,Corolla,22749.2,0.02,Completed,454.98
722,20,2024-11-02,Tacoma,31893.21,0.02,Completed,637.86
723,4,2024-11-01,Tacoma,39190.36,,Completed,0.0
724,14,2024-11-22,Highlander,39652.31,0.03,Completed,1189.57
725,16,2024-11-16,Highlander,39781.18,0.05,Completed,1989.06
726,4,2024-11-30,Camry,26379.41,0.05,Completed,1318.97
727,18,2024-11-16,Tundra,41450.51,0.03,Completed,1243.52
728,20,2024-11-03,Tundra,40812.2,,Completed,0.0
729,2,2024-11-19,RAV4,29157.5,0.03,Completed,874.72
730,12,2024-11-26,Tacoma,34134.1,0.02,Pending,682.68
731,2,2024-11-01,Camry,29642.31,0.02,Completed,592.85
732,1,2024-11-12,Highlander,39081.09,0.02,Pending,781.62
733,17,2024-11-29,RAV4,28494.17,0.02,Pending,569.88
734,9,2024-11-29,RAV4,34279.89,0.03,Completed,1028.4
735,3,2024-11-16,Tacoma,33203.1,0.02,Completed,664.06
736,18,2024-11-23,Camry,25953.32,0.03,Cancelled,778.6
737,4,2024-11-19,Tundra,49028.82,,Completed,0.0
738,20,2024-11-29,RAV4,28368.77,,Completed,0.0
739,8,2024-11-13,Corolla,21462.04,0.05,Cancelled,1073.1
740,14,2024-11-20,Camry,29597.6,,Cancelled,0.0
741,20,2024-11-14,Highlander,41401.2,0.03,Completed,1242.04
742,4,2024-11-30,Tacoma,35749.34,0.03,Completed,1072.48
743,13,2024-11-13,Corolla,21633.25,0.03,Completed,649.0
744,19,2024-11-14,RAV4,30010.33,,Completed,0.0
745,18,2024-11-16,Tacoma,34625.47,,Completed,0.0
746,9,2024-11-30,Highlander,41530.72,0.02,Completed,830.61
747,8,2024-11-05,Highlander,38075.23,0.05,Completed,1903.76
748,20,2024-11-28,Tundra,37622.96,,Completed,0.0
749,4,2024-11-01,Corolla,20641.27,0.02,Completed,412.83
750,5,2024-11-07,Camry,27918.0,0.03,Completed,837.54
751,2,2024-11-11,Tacoma,35437.05,0.03,Pending,1063.11
752,1,2024-11-23,Tundra,42598.81,0.02,Completed,851.98
753,19,2024-11-10,RAV4,29677.09,,Completed,0.0
754,18,2024-11-09,RAV4,33190.14,0.02,Completed,663.8
755,14,2024-11-05,Tundra,35400.24,0.02,Completed,708.0
756,19,2024-11-08,Tacoma,37067.1,,Completed,0.0
757,10,2024-11-29,RAV4,33010.41,0.05,Cancelled,1650.52
758,12,2024-11-25,Corolla,20748.65,0.05,Completed,1037.43
759,20,2024-11-24,Highlander,43858.58,0.02,Completed,877.17
760,5,2024-11-29,Tacoma,32776.02,0.03,Pending,983.28
761,20,2024-11-26,Tacoma,31729.19,0.05,Completed,1586.46
762,3,2024-11-10,Tacoma,30725.23,0.02,Completed,614.5
763,15,2024-11-08,Tundra,36463.17,,Pending,0.0
764,19,2024-11-08,Camry,26277.96,,Completed,0.0
765,8,2024-11-12,Corolla,22086.24,0.03,Pending,662.59
766,9,2024-11-24,Highlander,39615.09,0.05,Completed,1980.75
767,5,2024-11-03,Highlander,43386.02,0.02,Completed,867.72
768,19,2024-11-15,Camry,25850.15,0.03,Pending,775.5
769,1,2024-11-08,RAV4,28787.41,,Pending,0.0
770,20,2024-11-04,Camry,28924.59,0.03,Completed,867.74
771,1,2024-11-29,Corolla,24837.18,0.05,Completed,1241.86
772,15,2024-11-02,RAV4,29380.23,,Completed,0.0
773,2,2024-11-27,Highlander,40722.71,0.02,Completed,814.45
774,14,2024-11-14,Tundra,35407.7,0.05,Completed,1770.38
775,12,2024-11-12,Tacoma,39233.07,0.05,Pending,1961.65
776,15,2024-11-06,Tacoma,31445.15,0.05,Completed,1572.26
777,20,2024-11-15,Tacoma,35008.81,0.02,Completed,700.18
778,9,2024-11-26,RAV4,28997.32,,Pending,0.0
779,15,2024-11-22,RAV4,28079.67,0.03,Completed,842.39
780,18,2024-11-03,Tundra,41494.44,,Completed,0.0
781,13,2024-11-12,Highlander,38182.59,0.02,Completed,763.65
782,6,2024-11-29,Highlander,44730.83,,Completed,0.0
783,9,2024-11-17,Camry,26782.84,,Completed,0.0
784,12,2024-11-04,Corolla,23739.08,0.03,Completed,712.17
785,18,2024-11-26,Camry,27480.2,0.02,Completed,549.6
786,2,2024-11-20,Highlander,36706.16,0.05,Cancelled,1835.31
787,4,2024-11-30,Tacoma,32141.44,0.05,Completed,1607.07
788,8,2024-11-27,RAV4,29391.19,0.02,Pending,587.82
789,15,2024-11-04,Tacoma,34300.28,0.02,Completed,686.01
790,13,2024-11-18,Tacoma,39024.2,0.05,Completed,1951.21
791,8,2024-11-07,Tundra,36741.9,0.03,Completed,1102.26
792,16,2024-11-27,RAV4,29621.31,,Completed,0.0
793,7,2024-11-29,Corolla,22984.11,,Completed,0.0
794,9,2024-11-13,Camry,25161.71,0.02,Completed,503.23
795,11,2024-11-24,Tundra,42167.73,0.03,Completed,1265.03
796,7,2024-11-01,Camry,25589.58,,Pending,0.0
797,13,2024-11-21,Corolla,21818.1,0.05,Pending,1090.9
798,19,2024-11-15,Highlander,35617.0,,Completed,0.0
799,16,2024-11-27,RAV4,33852.9,0.05,Completed,1692.65
800,15,2024-11-18,Highlander,40808.16,0.02,Completed,816.16
801,18,2024-11-19,Tundra,49020.28,0.03,Completed,1470.61
802,20,2024-11-18,Camry,29267.04,0.03,Pending,878.01
803,1,2024-11-09,Tacoma,36407.58,0.03,Pending,1092.23
804,6,2024-11-25,Highlander,44077.69,,Pending,0.0
805,13,2024-11-11,Highlander,39608.26,,Completed,0.0
806,2,2024-11-07,Tacoma,35548.55,0.03,Completed,1066.46
807,18,2024-11-08,Corolla,21337.6,0.02,Completed,426.75
808,2,2024-11-19,Corolla,21247.39,,Completed,0.0
809,16,2024-11-26,Tacoma,37322.16,0.02,Completed,746.44
810,1,2024-11-16,Camry,28450.17,0.03,Completed,853.51
811,14,2024-11-16,Tacoma,31404.28,0.05,Completed,1570.21
812,10,2024-11-12,Camry,25412.99,0.03,Completed,762.39
813,14,2024-11-26,Corolla,22657.13,0.05,Completed,1132.86
814,17,2024-11-26,Tacoma,36014.43,0.05,Completed,1800.72
815,11,2024-11-15,RAV4,28144.35,,Pending,0.0
816,13,2024-11-08,Highlander,37122.61,0.02,Completed,742.45
817,15,2024-11-04,Corolla,22824.64,0.02,Completed,456.49
818,1,2024-11-16,Camry,28972.49,0.03,Cancelled,869.17
819,13,2024-11-07,RAV4,32991.65,0.02,Pending,659.83
820,8,2024-11-24,Tundra,48834.41,0.05,Completed,2441.72
821,2,2024-11-29,Tundra,35915.11,,Cancelled,0.0
822,8,2024-11-02,Tundra,45335.12,0.05,Pending,2266.76
823,13,2024-11-19,Camry,28383.88,0.03,Completed,851.52
824,18,2024-11-13,Highlander,36804.93,0.03,Pending,1104.15
825,17,2024-11-21,Tacoma,35760.42,0.05,Completed,1788.02
826,17,2024-11-12,Tundra,37546.64,0.03,Pending,1126.4
827,17,2024-11-08,Tundra,39678.51,,Completed,0.0
828,18,2024-11-14,Camry,29951.78,,Completed,0.0
829,3,2024-11-23,Highlander,35297.31,,Completed,0.0
830,12,2024-11-23,Tundra,37586.87,0.02,Completed,751.74
831,11,2024-11-17,Camry,28540.21,0.02,Completed,570.8
832,10,2024-11-13,Tundra,44563.31,0.02,Completed,891.27
833,9,2024-11-11,Highlander,38355.34,,Completed,0.0
834,10,2024-11-17,RAV4,29192.66,,Completed,0.0
835,4,2024-11-04,Tacoma,32745.41,,Completed,0.0
836,18,2024-11-15,Tundra,36457.46,0.02,Cancelled,729.15
837,13,2024-11-19,RAV4,29102.53,,Completed,0.0
838,11,2024-11-21,Tundra,46371.44,0.02,Pending,927.43
