sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
492,9,2024-11-25,Corolla,24713.14,0.03,Cancelled
493,2,2024-11-12,RAV4,27144.73,0.03,Completed
494,7,2024-11-03,Tacoma,39140.39,,Pending
495,16,2024-11-24,RAV4,34492.35,0.03,Pending
496,18,2024-11-10,Tundra,43326.45,,Pending
497,14,2024-11-17,RAV4,33267.99,0.03,Completed
498,9,2024-11-11,Corolla,22295.37,,Pending
499,15,2024-11-21,RAV4,28000.64,0.02,Completed
500,7,2024-11-04,Tacoma,31488.11,,Cancelled
501,16,2024-11-11,Tacoma,33515.35,0.03,Completed
502,2,2024-11-09,Highlander,35071.08,0.05,Completed
503,8,2024-11-01,RAV4,34498.34,0.05,Completed
504,2,2024-11-15,Tacoma,34479.83,,Completed
505,11,2024-11-11,Tacoma,39145.84,0.03,Completed
506,8,2024-11-02,Highlander,42511.69,0.05,Completed
507,19,2024-11-02,Highlander,35009.72,0.02,Completed
508,6,2024-11-10,RAV4,33339.43,,Completed
509,9,2024-11-29,Highlander,37415.62,0.02,Pending
510,14,2024-11-09,Camry,25678.82,0.02,Completed
511,14,2024-11-21,Tundra,35234.46,,Completed
512,7,2024-11-10,RAV4,31686.52,0.05,Completed
513,14,2024-11-12,Corolla,23097.24,0.03,Completed
514,11,2024-11-13,RAV4,28771.06,0.05,Completed
515,19,2024-11-04,Tacoma,35990.04,0.03,Completed
516,6,2024-11-01,Tacoma,36441.61,,Completed
517,11,2024-11-16,Highlander,44664.4,0.02,Cancelled
518,7,2024-11-25,Highlander,41450.7,0.02,Completed
519,1,2024-11-08,Tacoma,31901.52,0.05,Completed
520,3,2024-11-22,RAV4,27939.02,0.02,Completed
521,5,2024-11-28,Tacoma,36496.49,0.03,Completed
522,6,2024-11-03,Tacoma,38241.36,0.05,Completed
523,9,2024-11-14,RAV4,29182.02,,Pending
524,8,2024-11-10,Corolla,21193.64,0.02,Pending
525,4,2024-11-22,Camry,25032.01,,Completed
526,10,2024-11-23,RAV4,31068.39,0.02,Completed
527,13,2024-11-24,Tundra,36406.71,,Completed
528,13,2024-11-27,Highlander,37437.9,,Completed
529,15,2024-11-18,Tacoma,39776.7,0.05,Cancelled
530,10,2024-11-11,Camry,25767.78,,Completed
531,19,2024-11-11,Camry,26134.45,,Pending
532,1,2024-11-19,RAV4,34089.37,0.02,Cancelled
533,6,2024-11-14,Corolla,21717.99,0.05,Pending
534,20,2024-11-28,Tacoma,33824.26,,Completed
535,6,2024-11-15,Tacoma,35750.44,,Completed
536,7,2024-11-23,Highlander,42067.29,0.02,Completed
537,5,2024-11-13,RAV4,31528.68,,Cancelled
538,4,2024-11-15,RAV4,31684.28,0.05,Completed
539,9,2024-11-12,Tundra,42684.3,0.05,Pending
540,15,2024-11-14,Camry,29097.12,0.02,Cancelled
541,9,2024-11-05,Corolla,23854.3,0.03,Completed
542,14,2024-11-06,Tundra,42258.02,,Completed
543,19,2024-11-23,Corolla,24714.1,0.05,Completed
544,9,2024-11-23,Tundra,46606.43,0.02,Completed
545,2,2024-11-18,Tacoma,36942.18,0.02,Completed
546,17,2024-11-04,Tacoma,33133.45,0.02,Completed
547,17,2024-11-12,Tacoma,36073.04,0.02,Cancelled
548,11,2024-11-01,RAV4,34221.67,,Completed
549,19,2024-11-16,Corolla,23108.27,0.05,Completed
550,15,2024-11-11,Tacoma,32541.61,,Completed
551,18,2024-11-25,Highlander,38223.71,0.05,Completed
552,19,2024-11-26,RAV4,31776.29,0.05,Completed
553,15,2024-11-03,Highlander,42457.15,0.03,Completed
554,3,2024-11-04,RAV4,30965.81,0.02,Completed
555,19,2024-11-17,Corolla,20875.66,0.05,Completed
556,4,2024-11-02,Highlander,42896.75,0.02,Pending
557,19,2024-11-13,Tacoma,34218.37,0.02,Pending
558,7,2024-11-09,Tacoma,32812.59,0.02,Completed
559,5,2024-11-22,Corolla,20133.43,0.05,Completed
560,18,2024-11-28,RAV4,32605.22,0.05,Completed
561,9,2024-11-08,Corolla,20316.12,0.03,Pending
562,9,2024-11-14,Corolla,21798.05,0.05,Completed
563,3,2024-11-05,Tundra,47706.76,,Completed
564,13,2024-11-10,Camry,29746.66,0.05,Completed
565,3,2024-11-08,Camry,26364.3,0.05,Completed
566,5,2024-11-07,Highlander,38627.65,0.03,Completed
567,3,2024-11-21,Tacoma,38933.27,0.03,Completed
568,1,2024-11-19,Camry,26651.71,,Pending
569,5,2024-11-15,Corolla,23112.59,0.02,Cancelled
570,13,2024-11-22,Tundra,40323.75,0.03,Completed
571,6,2024-11-17,Highlander,35409.44,,Completed
572,16,2024-11-16,Camry,27847.1,0.05,Cancelled
573,17,2024-11-29,Corolla,21054.84,,Completed
574,19,2024-11-16,Tundra,40719.41,0.03,Completed
575,12,2024-11-14,Corolla,24268.72,0.02,Completed
576,12,2024-11-16,RAV4,31886.88,,Completed
577,16,2024-11-16,Tacoma,39137.53,,Completed
578,10,2024-11-24,Tacoma,31355.93,,Completed
579,12,2024-11-20,Camry,26159.58,0.03,Pending
580,20,2024-11-21,Highlander,44000.7,0.05,Completed
581,3,2024-11-01,Highlander,36069.73,0.05,Pending
582,6,2024-11-13,Tacoma,34983.64,0.03,Completed
583,5,2024-11-14,Corolla,22585.45,,Pending
584,20,2024-11-08,Highlander,43362.14,,Completed
585,18,2024-11-21,Camry,28147.04,,Completed
586,15,2024-11-22,RAV4,34894.27,0.03,Pending
587,20,2024-11-05,Tundra,41274.09,0.03,Completed
588,9,2024-11-18,Corolla,20505.01,,Completed
589,6,2024-11-02,Corolla,23470.05,0.05,Completed
590,19,2024-11-03,Tundra,39504.09,,Completed
591,17,2024-11-11,Tacoma,37153.5,,Completed
592,18,2024-11-05,Tundra,44322.41,0.03,Completed
593,11,2024-11-27,Highlander,35563.56,0.03,Completed
594,10,2024-11-20,Tacoma,37353.87,0.05,Completed
595,5,2024-11-10,Highlander,39088.02,0.05,Completed
596,2,2024-11-11,Tacoma,36247.43,,Pending
597,15,2024-11-30,Corolla,21546.42,,Completed
598,11,2024-11-16,Corolla,23844.93,,Cancelled
599,19,2024-11-03,Highlander,39474.3,0.02,Completed
600,6,2024-11-04,Camry,26371.67,0.02,Pending
601,4,2024-11-28,Corolla,24866.0,0.05,Completed
602,13,2024-11-19,RAV4,33439.65,0.05,Completed
603,5,2024-11-05,Highlander,42125.82,0.05,Completed
604,20,2024-11-06,Highlander,42302.2,0.05,Completed
605,14,2024-11-26,Corolla,23486.71,,Pending
606,11,2024-11-03,Tacoma,33647.58,0.02,Completed
607,11,2024-11-09,Tundra,44693.13,,Completed
608,14,2024-11-26,Tundra,48533.34,0.03,Cancelled
609,10,2024-11-12,RAV4,34722.23,,Completed
610,9,2024-11-28,Highlander,39886.66,,Completed
611,1,2024-11-26,Highlander,35467.37,0.03,Pending
612,11,2024-11-18,RAV4,32974.95,0.05,Completed
613,9,2024-11-11,Camry,28459.68,0.03,Completed
614,15,2024-11-10,Highlander,43756.24,0.03,Pending
615,17,2024-11-17,Corolla,23172.41,0.02,Completed
616,1,2024-11-10,Highlander,35440.69,,Completed
617,10,2024-11-24,Corolla,24162.72,0.02,Completed
618,2,2024-11-08,Tundra,37650.35,0.03,Completed
619,13,2024-11-11,Camry,29581.38,0.05,Pending
620,15,2024-11-30,RAV4,29923.46,,Completed
621,5,2024-11-18,Corolla,23788.12,0.05,Completed
622,6,2024-11-29,Camry,28776.02,,Completed
623,13,2024-11-06,Camry,28325.13,,Pending
624,10,2024-11-03,Highlander,37772.46,0.03,Completed
625,18,2024-11-07,RAV4,31381.09,0.05,Completed
626,2,2024-11-24,Tundra,36087.55,0.02,Completed
627,16,2024-11-03,RAV4,28178.66,,Completed
628,20,2024-11-30,RAV4,28813.43,0.03,Completed
629,6,2024-11-22,Highlander,41121.65,0.03,Pending
630,5,2024-11-02,Camry,25113.06,0.02,Pending
631,17,2024-11-15,RAV4,27766.67,,Pending
632,10,2024-11-13,Tundra,42518.52,0.02,Pending
633,4,2024-11-25,Corolla,23210.87,0.05,Completed
634,16,2024-11-08,Tundra,36055.15,,Pending
635,17,2024-11-14,RAV4,30024.61,0.02,Completed
636,16,2024-11-16,Tacoma,39634.76,0.02,Completed
637,12,2024-11-29,RAV4,33671.52,0.03,Completed
638,14,2024-11-15,Tundra,49327.86,0.02,Completed
639,11,2024-11-29,Tacoma,33837.16,,Cancelled
640,11,2024-11-23,Tacoma,34859.25,0.02,Completed
641,13,2024-11-10,Tacoma,33816.82,0.05,Cancelled
642,15,2024-11-17,RAV4,30484.43,0.02,Completed
643,10,2024-11-04,Highlander,39136.27,0.03,Pending
644,10,2024-11-21,Tundra,47050.24,,Cancelled
645,8,2024-11-05,Camry,27167.93,,Completed
646,4,2024-11-22,Highlander,38731.1,0.02,Pending
647,11,2024-11-10,Tundra,43701.17,,Completed
648,18,2024-11-22,Camry,26057.17,,Completed
649,6,2024-11-18,Highlander,40182.28,0.02,Completed
650,4,2024-11-25,Tundra,46401.6,0.02,Completed
651,2,2024-11-20,Camry,25454.73,,Completed
652,15,2024-11-29,Highlander,38065.69,0.02,Pending
653,11,2024-11-15,RAV4,30756.5,0.02,Cancelled
654,6,2024-11-04,Corolla,21998.11,,Completed
655,5,2024-11-23,Corolla,23533.33,0.05,Completed
656,4,2024-11-13,Highlander,40856.75,,Completed
657,17,2024-11-14,Highlander,37257.96,0.03,Pending
658,7,2024-11-01,Camry,25325.02,0.02,Completed
659,13,2024-11-12,Tundra,37726.98,0.05,Completed
660,18,2024-11-12,Tundra,35315.3,0.05,Pending
661,7,2024-11-02,Highlander,36130.75,0.03,Completed
662,4,2024-11-04,RAV4,28206.85,,Completed
663,17,2024-11-13,Tacoma,30255.74,0.03,Completed
664,10,2024-11-26,Tundra,43144.16,,Completed
665,13,2024-11-29,Tacoma,35776.24,0.03,Completed
666,18,2024-11-11,RAV4,33138.08,0.03,Pending
667,8,2024-11-09,Highlander,41215.2,0.05,Pending
668,11,2024-11-09,Tacoma,32152.64,0.05,Completed
669,16,2024-11-19,Corolla,21374.86,0.03,Cancelled
670,10,2024-11-17,Tacoma,37662.58,0.03,Pending
671,16,2024-11-19,Camry,26969.4,0.03,Cancelled
672,12,2024-11-25,Tacoma,35496.89,0.05,Pending
673,18,2024-11-01,Camry,29415.04,0.03,Completed
674,19,2024-11-26,Tacoma,39284.58,0.05,Completed
675,11,2024-11-07,RAV4,29253.34,,Completed
676,19,2024-11-16,Highlander,38059.89,0.05,Completed
677,1,2024-11-14,Camry,28364.37,0.05,Pending
678,1,2024-11-10,Tundra,35719.44,0.05,Completed
679,17,2024-11-29,Camry,29067.14,0.03,Completed
680,5,2024-11-13,Tundra,42208.68,0.05,Completed
681,6,2024-11-10,RAV4,32944.63,0.02,Completed
682,17,2024-11-02,Tacoma,32034.08,0.05,Completed
683,4,2024-11-04,Highlander,39743.03,,Completed
684,17,2024-11-08,Tacoma,30493.64,0.05,Completed
685,17,2024-11-10,Tundra,45912.44,0.02,Pending
686,8,2024-11-17,Tundra,49979.12,0.02,Completed
687,16,2024-11-22,RAV4,30862.92,0.03,Pending
688,6,2024-11-23,Corolla,23238.36,0.03,Completed
689,9,2024-11-13,Tundra,46527.6,0.05,Completed
690,8,2024-11-08,Tundra,43844.22,0.03,Completed
691,10,2024-11-02,Camry,29909.88,0.05,Completed
692,11,2024-11-22,Corolla,21520.48,0.02,Pending
693,12,2024-11-02,Camry,26632.17,,Completed
694,5,2024-11-26,Tundra,49084.41,0.03,Completed
695,5,2024-11-08,Corolla,21683.61,0.03,Completed
696,8,2024-11-02,Tundra,35968.92,0.05,Completed
697,2,2024-11-04,Tacoma,39907.71,0.05,Completed
698,18,2024-11-05,RAV4,33067.79,0.05,Completed
699,1,2024-11-10,Corolla,22800.87,0.03,Pending
700,9,2024-11-20,Camry,29206.75,0.05,Completed
701,11,2024-11-06,Highlander,44864.78,,Completed
702,12,2024-11-10,RAV4,30350.62,0.02,Completed
703,20,2024-11-10,Tundra,37167.28,,Completed
704,11,2024-11-10,RAV4,30375.58,,Pending
705,18,2024-11-06,Corolla,22956.19,0.03,Completed
706,16,2024-11-23,Highlander,43722.33,0.02,Cancelled
707,6,2024-11-26,Tacoma,39412.18,0.05,Completed
708,7,2024-11-17,Corolla,20121.89,0.02,Pending
709,6,2024-11-19,RAV4,34704.24,0.03,Pending
710,18,2024-11-17,Highlander,38033.53,0.05,Pending
711,14,2024-11-24,RAV4,31951.27,0.02,Completed
712,14,2024-11-09,Camry,28929.13,0.05,Completed
713,3,2024-11-04,Tacoma,39117.7,0.03,Pending
714,17,2024-11-09,Highlander,42255.71,0.03,Pending
715,19,2024-11-16,Camry,25926.31,0.03,Completed
716,9,2024-11-22,RAV4,29673.3,0.05,Completed
717,16,2024-11-04,Tacoma,31369.59,0.02,Completed
718,1,2024-11-14,Camry,25999.79,0.03,Cancelled
719,7,2024-11-28,Tundra,43221.83,0.03,Completed
720,8,2024-11-14,Camry,27454.61,0.03,Pending
721,3,2024-11-17,Corolla,22749.2,0.02,Completed
722,20,2024-11-02,Tacoma,31893.21,0.02,Completed
723,4,2024-11-01,Tacoma,39190.36,,Completed
724,14,2024-11-22,Highlander,39652.31,0.03,Completed
725,16,2024-11-16,Highlander,39781.18,0.05,Completed
726,4,2024-11-30,Camry,26379.41,0.05,Completed
727,18,2024-11-16,Tundra,41450.51,0.03,Completed
728,20,2024-11-03,Tundra,40812.2,,Completed
729,2,2024-11-19,RAV4,29157.5,0.03,Completed
730,12,2024-11-26,Tacoma,34134.1,0.02,Pending
731,2,2024-11-01,Camry,29642.31,0.02,Completed
732,1,2024-11-12,Highlander,39081.09,0.02,Pending
733,17,2024-11-29,RAV4,28494.17,0.02,Pending
734,9,2024-11-29,RAV4,34279.89,0.03,Completed
735,3,2024-11-16,Tacoma,33203.1,0.02,Completed
736,18,2024-11-23,Camry,25953.32,0.03,Cancelled
737,4,2024-11-19,Tundra,49028.82,,Completed
738,20,2024-11-29,RAV4,28368.77,,Completed
739,8,2024-11-13,Corolla,21462.04,0.05,Cancelled
740,14,2024-11-20,Camry,29597.6,,Cancelled
741,20,2024-11-14,Highlander,41401.2,0.03,Completed
742,4,2024-11-30,Tacoma,35749.34,0.03,Completed
743,13,2024-11-13,Corolla,21633.25,0.03,Completed
744,19,2024-11-14,RAV4,30010.33,,Completed
745,18,2024-11-16,Tacoma,34625.47,,Completed
746,9,2024-11-30,Highlander,41530.72,0.02,Completed
747,8,2024-11-05,Highlander,38075.23,0.05,Completed
748,20,2024-11-28,Tundra,37622.96,,Completed
749,4,2024-11-01,Corolla,20641.27,0.02,Completed
750,5,2024-11-07,Camry,27918.0,0.03,Completed
751,2,2024-11-11,Tacoma,35437.05,0.03,Pending
752,1,2024-11-23,Tundra,42598.81,0.02,Completed
753,19,2024-11-10,RAV4,29677.09,,Completed
754,18,2024-11-09,RAV4,33190.14,0.02,Completed
755,14,2024-11-05,Tundra,35400.24,0.02,Completed
756,19,2024-11-08,Tacoma,37067.1,,Completed
757,10,2024-11-29,RAV4,33010.41,0.05,Cancelled
758,12,2024-11-25,Corolla,20748.65,0.05,Completed
759,20,2024-11-24,Highlander,43858.58,0.02,Completed
760,5,2024-11-29,Tacoma,32776.02,0.03,Pending
761,20,2024-11-26,Tacoma,31729.19,0.05,Completed
762,3,2024-11-10,Tacoma,30725.23,0.02,Completed
763,15,2024-11-08,Tundra,36463.17,,Pending
764,19,2024-11-08,Camry,26277.96,,Completed
765,8,2024-11-12,Corolla,22086.24,0.03,Pending
766,9,2024-11-24,Highlander,39615.09,0.05,Completed
767,5,2024-11-03,Highlander,43386.02,0.02,Completed
768,19,2024-11-15,Camry,25850.15,0.03,Pending
769,1,2024-11-08,RAV4,28787.41,,Pending
770,20,2024-11-04,Camry,28924.59,0.03,Completed
771,1,2024-11-29,Corolla,24837.18,0.05,Completed
772,15,2024-11-02,RAV4,29380.23,,Completed
773,2,2024-11-27,Highlander,40722.71,0.02,Completed
774,14,2024-11-14,Tundra,35407.7,0.05,Completed
775,12,2024-11-12,Tacoma,39233.07,0.05,Pending
776,15,2024-11-06,Tacoma,31445.15,0.05,Completed
777,20,2024-11-15,Tacoma,35008.81,0.02,Completed
778,9,2024-11-26,RAV4,28997.32,,Pending
779,15,2024-11-22,RAV4,28079.67,0.03,Completed
780,18,2024-11-03,Tundra,41494.44,,Completed
781,13,2024-11-12,Highlander,38182.59,0.02,Completed
782,6,2024-11-29,Highlander,44730.83,,Completed
783,9,2024-11-17,Camry,26782.84,,Completed
784,12,2024-11-04,Corolla,23739.08,0.03,Completed
785,18,2024-11-26,Camry,27480.2,0.02,Completed
786,2,2024-11-20,Highlander,36706.16,0.05,Cancelled
787,4,2024-11-30,Tacoma,32141.44,0.05,Completed
788,8,2024-11-27,RAV4,29391.19,0.02,Pending
789,15,2024-11-04,Tacoma,34300.28,0.02,Completed
790,13,2024-11-18,Tacoma,39024.2,0.05,Completed
791,8,2024-11-07,Tundra,36741.9,0.03,Completed
792,16,2024-11-27,RAV4,29621.31,,Completed
793,7,2024-11-29,Corolla,22984.11,,Completed
794,9,2024-11-13,Camry,25161.71,0.02,Completed
795,11,2024-11-24,Tundra,42167.73,0.03,Completed
796,7,2024-11-01,Camry,25589.58,,Pending
797,13,2024-11-21,Corolla,21818.1,0.05,Pending
798,19,2024-11-15,Highlander,35617.0,,Completed
799,16,2024-11-27,RAV4,33852.9,0.05,Completed
800,15,2024-11-18,Highlander,40808.16,0.02,Completed
801,18,2024-11-19,Tundra,49020.28,0.03,Completed
802,20,2024-11-18,Camry,29267.04,0.03,Pending
803,1,2024-11-09,Tacoma,36407.58,0.03,Pending
804,6,2024-11-25,Highlander,44077.69,,Pending
805,13,2024-11-11,Highlander,39608.26,,Completed
806,2,2024-11-07,Tacoma,35548.55,0.03,Completed
807,18,2024-11-08,Corolla,21337.6,0.02,Completed
808,2,2024-11-19,Corolla,21247.39,,Completed
809,16,2024-11-26,Tacoma,37322.16,0.02,Completed
810,1,2024-11-16,Camry,28450.17,0.03,Completed
811,14,2024-11-16,Tacoma,31404.28,0.05,Completed
812,10,2024-11-12,Camry,25412.99,0.03,Completed
813,14,2024-11-26,Corolla,22657.13,0.05,Completed
814,17,2024-11-26,Tacoma,36014.43,0.05,Completed
815,11,2024-11-15,RAV4,28144.35,,Pending
816,13,2024-11-08,Highlander,37122.61,0.02,Completed
817,15,2024-11-04,Corolla,22824.64,0.02,Completed
818,1,2024-11-16,Camry,28972.49,0.03,Cancelled
819,13,2024-11-07,RAV4,32991.65,0.02,Pending
820,8,2024-11-24,Tundra,48834.41,0.05,Completed
821,2,2024-11-29,Tundra,35915.11,,Cancelled
822,8,2024-11-02,Tundra,45335.12,0.05,Pending
823,13,2024-11-19,Camry,28383.88,0.03,Completed
824,18,2024-11-13,Highlander,36804.93,0.03,Pending
825,17,2024-11-21,Tacoma,35760.42,0.05,Completed
826,17,2024-11-12,Tundra,37546.64,0.03,Pending
827,17,2024-11-08,Tundra,39678.51,,Completed
828,18,2024-11-14,Camry,29951.78,,Completed
829,3,2024-11-23,Highlander,35297.31,,Completed
830,12,2024-11-23,Tundra,37586.87,0.02,Completed
831,11,2024-11-17,Camry,28540.21,0.02,Completed
832,10,2024-11-13,Tundra,44563.31,0.02,Completed
833,9,2024-11-11,Highlander,38355.34,,Completed
834,10,2024-11-17,RAV4,29192.66,,Completed
835,4,2024-11-04,Tacoma,32745.41,,Completed
836,18,2024-11-15,Tundra,36457.46,0.02,Cancelled
837,13,2024-11-19,RAV4,29102.53,,Completed
838,11,2024-11-21,Tundra,46371.44,0.02,Pending
839,2,2024-11-25,Highlander,44513.0,0.05,Completed
840,20,2024-11-27,Tundra,42057.9,0.03,Completed
841,18,2024-11-11,Camry,27748.69,0.03,Completed
842,16,2024-11-10,Tacoma,33787.94,0.05,Cancelled
843,12,2024-11-13,Tundra,39317.06,0.05,Pending
844,19,2024-11-18,Corolla,21618.93,0.05,Pending
845,4,2024-11-05,Corolla,24177.06,,Pending
846,2,2024-11-14,Corolla,24872.11,0.03,Completed
847,1,2024-11-14,Tundra,35113.5,,Pending
848,16,2024-11-11,RAV4,34965.01,0.05,Pending
849,2,2024-11-02,Tundra,39467.41,0.05,Completed
850,1,2024-11-11,Corolla,22662.3,,Completed
851,18,2024-11-01,Tundra,49240.55,0.02,Pending
852,14,2024-11-16,Corolla,24139.17,,Completed
853,2,2024-11-10,RAV4,33978.84,0.05,Completed
854,14,2024-11-14,Highlander,44115.99,0.02,Completed
855,17,2024-11-13,Tundra,38147.57,0.03,Completed
856,15,2024-11-18,Highlander,44044.78,0.02,Pending
857,10,2024-11-20,Corolla,24625.6,,Completed
858,7,2024-11-04,Tundra,40218.35,0.03,Completed
859,11,2024-11-04,Highlander,39434.53,0.05,Completed
860,18,2024-11-03,Camry,25277.33,0.02,Completed
861,7,2024-11-01,Corolla,21150.84,,Pending
862,12,2024-11-16,Camry,27869.44,,Pending
863,13,2024-11-22,Tacoma,32915.52,0.02,Completed
864,1,2024-11-24,Tacoma,39726.21,0.03,Completed
865,19,2024-11-12,Corolla,20562.51,,Pending
866,13,2024-11-16,Tacoma,34104.13,,Completed
867,15,2024-11-18,Tundra,43544.73,0.02,Completed
868,20,2024-11-05,Camry,28923.63,0.03,Completed
869,17,2024-11-21,Tundra,39551.51,0.05,Completed
870,9,2024-11-17,Highlander,35304.03,0.05,Completed
871,11,2024-11-23,RAV4,33536.33,0.03,Completed
872,7,2024-11-03,Highlander,37166.59,0.02,Completed
873,6,2024-11-05,Camry,27619.46,,Cancelled
874,12,2024-11-17,Highlander,42942.78,0.05,Completed
875,11,2024-11-07,RAV4,34618.37,0.03,Completed
876,13,2024-11-16,Tundra,47369.31,0.02,Completed
877,3,2024-11-04,RAV4,32607.11,0.03,Completed
878,11,2024-11-05,Tacoma,33690.94,0.03,Completed
879,9,2024-11-04,Corolla,24697.85,0.03,Completed
880,12,2024-11-27,RAV4,32237.08,0.05,Completed
881,10,2024-11-27,Corolla,20272.78,0.02,Completed
882,13,2024-11-27,Tundra,35319.64,0.02,Completed
883,2,2024-11-03,Tacoma,32587.69,0.02,Completed
884,9,2024-11-06,Tundra,38638.24,0.05,Pending
885,15,2024-11-01,RAV4,33040.37,0.05,Completed
886,4,2024-11-08,Corolla,21816.96,0.02,Completed
887,19,2024-11-01,Highlander,41180.71,0.02,Completed
888,16,2024-11-29,Camry,29456.76,0.03,Pending
889,8,2024-11-04,RAV4,34277.81,0.05,Pending
890,6,2024-11-03,Tundra,45309.94,0.02,Completed
891,2,2024-11-11,Tundra,44550.38,0.02,Completed
892,20,2024-11-10,Highlander,44213.49,,Completed
893,11,2024-11-30,Corolla,21343.25,,Pending
894,2,2024-11-23,Corolla,23800.98,0.02,Completed
895,3,2024-11-16,Corolla,23267.73,0.02,Completed
896,14,2024-11-04,Highlander,37330.04,0.02,Completed
897,1,2024-11-14,Tacoma,34588.41,0.03,Pending
898,18,2024-11-30,Tacoma,38174.42,0.05,Pending
899,9,2024-11-04,Tundra,40678.45,0.03,Completed
900,3,2024-11-12,Camry,28054.12,0.03,Pending
901,2,2024-11-28,Camry,25700.31,,Pending
902,16,2024-11-05,Corolla,23437.32,0.05,Completed
903,15,2024-11-27,Tacoma,31365.19,0.02,Completed
904,10,2024-11-04,Tundra,43019.93,0.03,Cancelled
905,9,2024-11-12,Corolla,23309.34,0.02,Completed
906,13,2024-11-06,Tacoma,31165.18,0.02,Completed
907,14,2024-11-07,Tundra,43296.74,0.05,Pending
908,11,2024-11-10,Highlander,39057.13,0.02,Completed
909,18,2024-11-06,Highlander,39691.52,0.03,Completed
910,5,2024-11-05,Highlander,35255.04,0.05,Completed
911,7,2024-11-04,Corolla,23862.98,,Completed
912,10,2024-11-12,RAV4,32410.98,0.02,Pending
913,5,2024-11-15,Camry,25844.29,0.02,Completed
914,14,2024-11-02,Tacoma,39741.41,0.03,Completed
915,12,2024-11-19,RAV4,31279.28,0.02,Completed
916,15,2024-11-29,Tundra,42726.72,0.03,Pending
917,3,2024-11-02,Tundra,49349.49,0.02,Completed
918,13,2024-11-01,Highlander,37382.83,,Pending
919,18,2024-11-23,Highlander,38494.95,,Completed
920,17,2024-11-08,Corolla,22453.25,0.05,Pending
921,5,2024-11-04,Corolla,22267.02,0.05,Completed
922,2,2024-11-12,Highlander,35035.75,,Pending
923,5,2024-11-29,Corolla,21723.99,,Completed
924,4,2024-11-13,Highlander,38357.93,,Completed
925,4,2024-11-30,Tundra,36598.27,0.05,Completed
926,8,2024-11-05,Tacoma,33605.95,0.03,Pending
927,12,2024-11-05,Tundra,35592.15,,Completed
928,3,2024-11-05,Highlander,42056.04,0.02,Completed
929,4,2024-11-19,Tundra,47038.52,0.02,Completed
930,12,2024-11-28,Highlander,43527.26,0.03,Completed
931,8,2024-11-24,RAV4,34862.23,,Pending
932,7,2024-11-04,Tacoma,39332.95,,Cancelled
933,8,2024-11-30,RAV4,32862.75,0.03,Completed
934,17,2024-11-14,Corolla,20780.95,0.03,Pending
935,12,2024-11-01,Tacoma,31235.9,0.03,Completed
936,4,2024-11-28,Corolla,22823.99,0.02,Pending
937,4,2024-11-11,Corolla,24584.11,0.03,Completed
938,2,2024-11-28,RAV4,29783.82,0.03,Completed
939,15,2024-11-03,Camry,29599.8,0.02,Completed
940,6,2024-11-13,Tundra,41312.46,0.02,Pending
941,5,2024-11-18,Highlander,36652.62,0.03,Completed
942,4,2024-11-09,Tacoma,34213.34,,Completed
943,7,2024-11-11,Tacoma,31839.58,0.02,Completed
944,9,2024-11-30,Corolla,22958.26,,Completed
945,1,2024-11-18,RAV4,27551.5,,Pending
946,18,2024-11-17,RAV4,30643.25,0.03,Completed
947,4,2024-11-03,Camry,29283.49,0.02,Pending
948,15,2024-11-16,Corolla,20309.55,0.05,Completed
949,20,2024-11-16,Camry,26649.72,,Cancelled
950,16,2024-11-27,Tacoma,30342.76,,Completed
951,16,2024-11-26,Corolla,21315.9,0.05,Pending
952,4,2024-11-25,RAV4,27783.53,,Pending
